17 , Generation
336 , |Individual Number|
4 , |Number of points|
-0.533728860929485 -0.8046983809704916 1.6476735607784505 -0.4456011417265469
1.6922596766537428 0.6453622280965654 0.4879539725529191 -0.3893134086964494
3.025632562470585 1.8387343726835654 0.14106710013062979 1.2464719668327906
0.43219093013082455 0.11808593152322763 0.7830141873690797 0.2815474399626409
17 , Generation
336 , |Individual Number|
4 , |Number of points|
-0.533728860929485 -0.8046983809704916 1.6476735607784505 -0.4456011417265469
1.6922596766537428 0.6453622280965654 0.4879539725529191 -0.3893134086964494
3.025632562470585 1.8387343726835654 0.14106710013062979 1.2464719668327906
0.43219093013082455 0.11808593152322763 0.7830141873690797 0.2815474399626409
